fighter_id,Current_Elo,name,birthdate,aka,associations,class_weight,country,city,weight (lbs),sex,height,height (cm),Age,TotalRingTime2,KnockedOut,KnockOuts,ConsecutiveLosses,UFCFightNumber2,date,SinceLastFight,EloSinceLastFight,Unnamed: 0.1,fight_pk,fighter,kd,kds_received,method,pass,res,rev,round_finished,rounds,sig_reg_mixture,sig_reg_percent,sig_strike_attempts,sig_strike_landed,sig_strike_percent,sig_strikes_avoided,sig_strikes_received,strike_attempts,strike_landed,strike_percent,strikes_avoided,strikes_received,sub_attempts,td_attempts,td_landed,td_percent,tds_defended,tds_received,time,weight_class,Unnamed: 0,matched_name,fighterid,pytime,RingTime,TotalRingTime,UFCFightNumber,Normal_RingTime,subs_landed,lost_by_sub,five_rounds,kd_cumsum,kds_received_cumsum,sig_strike_attempts_cumsum,sig_strike_landed_cumsum,sig_strikes_avoided_cumsum,sig_strikes_received_cumsum,strike_attempts_cumsum,strike_landed_cumsum,strikes_avoided_cumsum,strikes_received_cumsum,sub_attempts_cumsum,subs_landed_cumsum,lost_by_sub_cumsum,td_attempts_cumsum,td_landed_cumsum,tds_defended_cumsum,tds_received_cumsum,kd_cumsum_normalized,kds_received_cumsum_normalized,sig_strike_attempts_cumsum_normalized,sig_strike_landed_cumsum_normalized,sig_strikes_avoided_cumsum_normalized,sig_strikes_received_cumsum_normalized,strike_attempts_cumsum_normalized,strike_landed_cumsum_normalized,strikes_avoided_cumsum_normalized,strikes_received_cumsum_normalized,sub_attempts_cumsum_normalized,subs_landed_cumsum_normalized,lost_by_sub_cumsum_normalized,td_attempts_cumsum_normalized,td_landed_cumsum_normalized,tds_defended_cumsum_normalized,tds_received_cumsum_normalized,sig_strike_pct,sig_strike_avoided_pct,strike_pct,strike_avoided_pct,subs_pct,td_pct,td_avoided_pct,sig_strike_attempts_cumsum_normalized_diff,sig_strike_landed_cumsum_normalized_diff,strikes_avoided_cumsum_normalized_diff,strikes_received_cumsum_normalized_diff,sig_strike_pct_diffs,strike_pct_diffs,takedown_pct_diffs,sig_strike_norm_diffs
ba1327b6f037470dbfbff17af859ae08,1199.2975328274754,Scott Morris,,,[],Heavyweight,United States,"Arlington, Texas",210.0,M,6.0,182.88,,50.0,1.0,0.0,1.0,2.0,1994-03-11,11083.0,-16.70246717252462,15442.0,1.0,Scott Morris,0.0,0.0,Submission,0.0,W,,1.0,1.0,,,0.0,0.0,0.0,4.0,13.0,0.0,0.0,,6.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,00:20:00,Men_Catchweight,2362.0,Scott Morris,SM00000000,30.0,30.0,30.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,6.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,0.0,0.0,12.0,38.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.0,0.24,0.0,0.0,0.0,0.0,0.0,12.0,38.0,,,,
1e7a90269da54787a85aac455dcb7bca,1184.0,Sean Daugherty,12/4/75,,[],Light Heavyweight,United States,"Akron, Ohio",190.0,M,5.1,155.45,48.0,20.0,0.0,0.0,1.0,1.0,1994-03-11,11083.0,-16.0,15443.0,1.0,Sean Daugherty,,,Submission,0.0,L,,1.0,1.0,,,,,,,,,,,,,,,,,,,00:20:00,Men_Catchweight,2371.0,Sean Daugherty,SD19751204,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,-0.0,-12.0,-38.0,,,,
f64ed89dbbec484c802fc2856020de61,1183.263693206478,Ray Wizard,,,[],Middleweight,United States,"Los Angeles, California",180.0,M,5.1,155.45,,58.0,0.0,0.0,1.0,1.0,1994-03-11,11083.0,-16.73630679352209,15441.0,2.0,Ray Wizard,,,Submission,0.0,L,,1.0,1.0,,,,,,,,,,,,,,,,,,,00:58:00,Men_Catchweight,2370.0,Ray Wizard,RW00000000,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.689655172413794,-6.551724137931035,-1.7241379310344829,-5.172413793103448,,,,
6ed5effc6db54b79aced40e1071a9e6e,1214.6273679535536,Johnny Rhodes,,,[],Heavyweight,United States,"Las Vegas, Nevada",210.0,M,6.0,182.88,,987.0,0.0,0.0,1.0,3.0,1994-03-11,11083.0,-16.63632525292428,15438.0,3.0,Johnny Rhodes,1.0,0.0,KO/TKO,0.0,W,,1.0,1.0,0.7631578947368421,0.5074626865671642,29.0,13.0,0.4482758620689655,3.0,4.0,38.0,21.0,0.5526315789473685,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,12:13:00,Men_Catchweight,2359.0,Johnny Rhodes,JR00000000,187.0,187.0,254.0,3.0,4.233333333333333,1.0,0.0,0.0,1.0,0.0,38.0,17.0,10.0,9.0,47.0,25.0,11.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2362204724409448,0.0,8.976377952755906,4.015748031496063,2.3622047244094486,2.1259842519685037,11.10236220472441,5.905511811023622,2.5984251968503935,2.8346456692913384,0.2362204724409448,0.2362204724409448,0.2362204724409448,0.0,0.0,0.0,0.0,0.4473684210526316,0.5263157894736842,0.5319148936170213,0.4782608695652174,1.0,0.0,0.0,8.976377952755906,4.015748031496063,2.5984251968503935,2.8346456692913384,,,,
44220f8745cb4e028b290f7ae55588d0,1184.0,David Levicki,,,[],Super Heavyweight,United States,"Orem, Utah",290.0,M,6.5,198.12,,733.0,1.0,0.0,1.0,1.0,1994-03-11,11083.0,-16.0,15439.0,3.0,David Levicki,,,KO/TKO,0.0,L,,1.0,1.0,,,,,,,,,,,,,,,,,,,12:13:00,Men_Catchweight,2369.0,David Levicki,DL00000000,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.976377952755906,-4.015748031496063,-2.5984251968503935,-2.8346456692913384,,,,
598837cb9d2b4bbba0670d4e73e5d47b,1216.0,Frank Hamaker,,,[],Heavyweight,Netherlands,Amsterdam,245.0,M,6.2,188.98,,292.0,0.0,1.0,0.0,1.0,1994-03-11,11083.0,16.0,15436.0,4.0,Frank Hamaker,,,Submission,1.0,W,,1.0,1.0,,,,,,,,,,,,,,,,,,,04:52:00,Men_Catchweight,2367.0,Frank Hamaker,FH00000000,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48d70014960f437d9f6065054370b20e,1184.0,Thaddeus Luster,,,[],Light Heavyweight,United States,"Van Nuys, California",200.0,M,6.3,192.02,,292.0,1.0,0.0,1.0,1.0,1994-03-11,11083.0,-16.0,15437.0,4.0,Thaddeus Luster,,,Submission,0.0,L,,1.0,1.0,,,,,,,,,,,,,,,,,,,04:52:00,Men_Catchweight,2368.0,Thaddeus Luster,TL00000000,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df8522d867154fe3a2d134f55721ac7e,1200.0,Orlando Wiet,10/24/65,"""The Gladiator""",['Team Wiet'],Welterweight,France,Nancy,170.0,M,5.1,155.45,-42.0,259.0,1.0,0.0,1.0,2.0,1994-03-11,11083.0,-16.0,15434.0,5.0,Orlando Wiet,0.0,0.0,KO/TKO,0.0,W,,1.0,1.0,0.2857142857142857,0.6666666666666666,2.0,1.0,0.5,0.0,7.0,7.0,5.0,0.7142857142857143,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,02:50:00,Men_Catchweight,2360.0,Orlando Wiet,OW20651024,89.0,89.0,89.0,2.0,1.4833333333333334,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,7.0,7.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.348314606741573,0.6741573033707865,0.0,4.719101123595506,4.719101123595506,3.3707865168539324,0.0,4.719101123595506,0.0,0.0,0.0,0.0,0.0,0.0,0.6741573033707865,0.5,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.348314606741573,0.6741573033707865,0.0,4.719101123595506,,,,
137f7c805e104b29a6042ebce4680efa,1184.0,Robert Lucarelli,,,[],Heavyweight,United States,"Schenectady, New York",245.0,M,6.2,188.98,,170.0,1.0,0.0,1.0,1.0,1994-03-11,11083.0,-16.0,15435.0,5.0,Robert Lucarelli,,,KO/TKO,0.0,L,,1.0,1.0,,,,,,,,,,,,,,,,,,,02:50:00,Men_Catchweight,2366.0,Robert Lucarelli,RL00000000,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa868b84875b4899b66d673f3df756cf,1216.3784866373167,Remco Pardoel,5/23/69,"""Grizzly""",['Pardoel Sports'],Heavyweight,Netherlands,Oss,250.0,M,6.2,188.98,-45.0,1703.0,0.0,0.0,1.0,5.0,1995-09-08,10537.0,-16.825445016638923,15342.0,51.0,Remco Pardoel,0.0,0.0,Submission,0.0,W,,1.0,1.0,0.5714285714285714,0.5454545454545454,4.0,2.0,0.5,3.0,4.0,7.0,4.0,0.5714285714285714,7.0,11.0,2.0,1.0,1.0,1.0,0.0,0.0,03:05:00,Men_Catchweight,2335.0,Remco Pardoel,RP20690523,747.0,747.0,1518.0,5.0,25.3,0.0,1.0,0.0,0.0,0.0,17.0,13.0,6.0,6.0,36.0,31.0,11.0,25.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.6719367588932806,0.5138339920948617,0.2371541501976284,0.2371541501976284,1.4229249011857708,1.225296442687747,0.4347826086956521,0.9881422924901184,0.1185770750988142,0.0395256916996047,0.0790513833992094,0.1185770750988142,0.1185770750988142,0.0395256916996047,0.0395256916996047,0.7647058823529411,0.5,0.8611111111111112,0.3055555555555556,0.3333333333333333,1.0,0.5,0.6719367588932806,0.5138339920948617,0.4347826086956521,0.9881422924901184,,,,
c6b36b79881a4585b30301d94815c154,1184.0,Alberto Cerra Leon,,,[],Heavyweight,Spain,Lemoa,231.0,M,5.8,176.78,,591.0,0.0,0.0,1.0,1.0,1994-03-11,11083.0,-16.0,15433.0,6.0,Alberta Cerra Leon,,,Submission,0.0,L,,1.0,1.0,,,,,,,,,,,,,,,,,,,09:51:00,Men_Catchweight,2365.0,Alberto Cerra Leon,AL00000000,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.3333333333333335,-2.3333333333333335,-0.6666666666666666,-1.6666666666666667,,,,
e94417313452408a9025daa00b6d5677,1184.736306793522,Scott Baker,,,[],Heavyweight,United States,Utah,210.0,M,6.0,182.88,,401.0,1.0,0.0,1.0,1.0,1994-03-11,11083.0,-15.26369320647791,15431.0,7.0,Scott Baker,,,Submission,2.0,L,,1.0,1.0,,,,,,,,,,,,,,,,,,,06:41:00,Men_Catchweight,2364.0,Scott Baker,SB00000000,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,-0.0,-0.0,-0.0,,,,
059eba61b5db4329930dac04873fd1f1,1186.1965245402773,Minoki Ichihara,6/30/68,,['Daido Juku'],Middleweight,Japan,Shimane,178.0,M,5.7,173.74,-44.0,308.0,0.0,0.0,1.0,1.0,1994-03-11,11083.0,-13.803475459722677,15429.0,8.0,Minoki Ichihara,,,Submission,0.0,L,,1.0,1.0,,,,,,,,,,,,,,,,,,,05:08:00,Men_Catchweight,2363.0,Minoki Ichihara,MI20680630,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.021276595744681,-1.021276595744681,-0.2553191489361702,-0.5106382978723405,,,,
9d4b05a06ad2441a8e136603982e17ac,1184.736306793522,Fred Ettish,10/12/55,,[],Middleweight,United States,"Bemiji, Minnesota",180.0,M,6.0,182.88,-32.0,187.0,0.0,0.0,1.0,1.0,1994-03-11,11083.0,-15.26369320647791,15425.0,10.0,Fred Ettish,,,Submission,0.0,L,,1.0,1.0,,,,,,,,,,,,,,,,,,,03:07:00,Men_Catchweight,2361.0,Fred Ettish,FE20551012,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b4db533ea1a4b88a5dbf67860780cfc,1204.8354260249366,Keith Hackney,4/15/58,"""The Giant Killer""",[],Light Heavyweight,United States,"Addison, Illinois",200.0,M,5.11,155.75,-34.0,774.0,0.0,0.0,2.0,4.0,1995-12-16,10438.0,-14.687630736274059,15327.0,59.0,Keith Hackney,0.0,0.0,Submission,0.0,L,,1.0,1.0,0.875,0.6,14.0,8.0,0.5714285714285714,0.0,0.0,16.0,10.0,0.625,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,02:39:00,Men_Catchweight,2333.0,Keith Hackney,KH20580415,164.0,164.0,615.0,4.0,10.25,1.0,0.0,0.0,1.0,0.0,77.0,46.0,16.0,12.0,84.0,53.0,18.0,53.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0975609756097561,0.0,7.512195121951219,4.487804878048781,1.5609756097560976,1.170731707317073,8.195121951219512,5.170731707317073,1.7560975609756098,5.170731707317073,0.0975609756097561,0.0975609756097561,0.0975609756097561,0.0,0.0,0.2926829268292683,0.0975609756097561,0.5974025974025974,0.5714285714285714,0.6309523809523809,0.2535211267605634,1.0,0.0,0.75,7.512195121951219,4.487804878048781,1.7560975609756098,5.170731707317073,-0.0782730782730782,0.1350846123573396,-0.75,3.426609264323984
be428cd3bf4c4af2a7372813d5180c5f,1184.0,Emmanuel Yarborough,9/5/64,"""Manny""",['Freelance'],Super Heavyweight,United States,"Rahway, New Jersey",600.0,M,6.8,207.26,-41.0,119.0,1.0,0.0,1.0,1.0,1994-09-09,10901.0,-16.0,15413.0,16.0,Emmanuel Yarborough,,,KO/TKO,0.0,L,,1.0,1.0,,,,,,,,,,,,,,,,,,,01:59:00,Men_Catchweight,2358.0,Emmanuel Yarborough,EY20640905,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86a7170348154cda98c9f9d1d3f63b4a,1170.1632457797655,Christophe Leininger,7/16/62,,[],Light Heavyweight,United States,"Scottsdale, Arizona",200.0,M,6.0,182.88,-39.0,1189.0,1.0,0.0,2.0,2.0,1997-05-30,9907.0,-13.836754220234525,15227.0,109.0,Christophe Leninger,0.0,0.0,Decision,0.0,L,,2.0,1.0,0.0869565217391304,0.88,2.0,1.0,0.5,1.0,8.0,23.0,21.0,0.9130434782608696,4.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,03:00:00,Men_Lightweight,2302.0,Christophe Leininger,CL20620716,289.0,289.0,289.0,2.0,4.816666666666666,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,8.0,23.0,21.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4152249134948097,0.2076124567474048,0.2076124567474048,1.6608996539792389,4.775086505190312,4.359861591695502,0.8304498269896194,3.3217993079584778,0.0,0.0,0.0,0.0,0.0,0.0,0.2076124567474048,0.5,0.1111111111111111,0.9130434782608696,0.2,0.0,0.0,0.0,0.4152249134948097,0.2076124567474048,0.8304498269896194,3.3217993079584778,-0.0999999999999999,0.5130434782608695,0.0,-3.152387543252595
d20a541503ad437d922e23ba2e0a968b,1183.2976013366472,Harold Howard,,,[],Heavyweight,Canada,"Niagara Falls, Ontario",240.0,M,6.2,188.98,,234.0,2.0,0.0,2.0,3.0,1995-09-08,10537.0,-15.966091869830734,15345.0,50.0,Harold Howard,1.0,0.0,KO/TKO,0.0,L,,1.0,1.0,0.8,0.7777777777777778,12.0,9.0,0.75,1.0,3.0,15.0,12.0,0.8,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,01:41:00,Men_Catchweight,2338.0,Harold Howard,HH00000000,46.0,46.0,133.0,3.0,2.216666666666667,0.0,0.0,0.0,1.0,0.0,18.0,11.0,6.0,9.0,22.0,15.0,7.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.4511278195488721,0.0,8.120300751879698,4.962406015037594,2.706766917293233,4.060150375939849,9.924812030075188,6.7669172932330826,3.1578947368421053,4.511278195488722,0.4511278195488721,0.0,0.0,0.4511278195488721,0.0,0.4511278195488721,0.9022556390977444,0.6111111111111112,0.4,0.6818181818181818,0.4117647058823529,0.0,0.0,0.3333333333333333,8.120300751879698,4.962406015037594,3.1578947368421053,4.511278195488722,0.2777777777777778,0.3484848484848484,0.0,3.978799457660545
a038bd07be1342ca85e7d62df67a751b,1184.0,Roland Payne,7/16/64,,[],Light Heavyweight,United States,"Charlotte, North Carolina",205.0,M,5.9,179.83,-41.0,46.0,1.0,0.0,1.0,1.0,1994-09-09,10901.0,-16.0,15409.0,18.0,Roland Payne,,,KO/TKO,0.0,L,,1.0,1.0,,,,,,,,,,,,,,,,,,,00:46:00,Men_Catchweight,2357.0,Roland Payne,RP20640716,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
